masses,Portal_Coupling,sigma_SI_n,sigma_halo_cm3,BR
45.0,0.1815219576131555,1.3809594523020443e-43,0.0,0.03558286717697781
45.25252525252525,0.1790820212960397,1.3294288408356586e-43,0.0,0.036737061069832176
45.505050505050505,0.1766070720510507,1.2789153157737648e-43,0.0,0.03795921521633458
45.75757575757576,0.1740923029224267,1.2293482071762068e-43,0.0,0.03925664083030401
46.01010101010101,0.1715368114663156,1.1807175083502453e-43,0.0,0.04063578861419015
46.26262626262626,0.1689333037128104,1.1329287068606666e-43,0.0,0.04210685586043942
46.51515151515152,0.1662747268582339,1.085900594279161e-43,0.0,0.043681339913839906
46.76767676767677,0.1635535655718762,1.0395557092266637e-43,0.0,0.04537262033460374
47.02020202020202,0.1607585224994802,9.937799583592284e-44,0.0,0.04719817263702922
47.27272727272727,0.1578761611771354,9.484488312791075e-44,0.0,0.0491795799181777
47.525252525252526,0.1548893966134831,9.034134739117698e-44,0.0,0.05134445151544683
47.77777777777778,0.1517780603460173,8.585135694477569e-44,0.0,0.05372760902357432
48.03030303030303,0.1485166938072702,8.13558954633269e-44,0.0,0.05637461449734976
48.28282828282829,0.1450769687272843,7.683654794472614e-44,0.0,0.0593431168721463
48.535353535353536,0.1414205969968733,7.226891068390559e-44,0.0,0.06271245615460279
48.78787878787879,0.1375030760459698,6.762836827075313e-44,0.0,0.06658803569062026
49.04040404040404,0.1332703136354504,6.288849848920803e-44,0.0,0.07111448995944816
49.292929292929294,0.1286531778127197,5.801868759245363e-44,0.0,0.07649816176829378
49.54545454545455,0.1235700796898061,5.299049151274238e-44,0.0,0.08303325133170895
49.7979797979798,0.117918904784552,4.777539979313608e-44,0.0,0.09115896243278188
50.05050505050505,0.1115718093102594,4.234811526063039e-44,0.0,0.1015546561461831
50.30303030303031,0.1043789372453523,3.669947556735881e-44,0.0,0.11529670073872582
50.55555555555556,0.0961638171606925,3.084519936354437e-44,0.0,0.134175167899695
50.80808080808081,0.0867730569694223,2.4870525027767475e-44,0.0,0.16117078770039456
51.06060606060606,0.0761616164709437,1.897400949062697e-44,0.0,0.20117709939201106
51.31313131313132,0.0646797454184345,1.3552379191089763e-44,0.0,0.26072940889282836
51.56565656565657,0.0533269381521273,9.123987014794675e-45,0.0,0.34390020879678673
51.81818181818182,0.0434000018345812,5.985540435857677e-45,0.0,0.4443499661789194
52.07070707070707,0.0355071933162443,3.96834091702373e-45,0.0,0.5470280498746671
52.323232323232325,0.0294447067898517,2.703104758501542e-45,0.0,0.6397202107479758
52.57575757575758,0.0247585298565158,1.89317065063166e-45,0.0,0.7175174300495989
52.82828282828283,0.0210606405123013,1.3570448336136138e-45,0.0,0.7802923274730371
53.08080808080808,0.0180782154733146,9.905862847925741e-46,0.0,0.8298784024965115
53.333333333333336,0.0156273564141365,7.333332169335472e-46,0.0,0.8685830216482193
53.58585858585859,0.0135828883080762,5.488864567305828e-46,0.0,0.8985885203588325
53.83838383838384,0.0118559167070025,4.143383185865887e-46,0.0,0.9217761616481756
54.09090909090909,0.010384526585472,3.149656908794892e-46,0.0,0.9396466680433466
54.343434343434346,0.0091211822436473,2.407772355930938e-46,0.0,0.9534120378961011
54.5959595959596,0.0080300162813325,1.849215167256206e-46,0.0,0.9640142597834208
54.84848484848485,0.0070836098659212,1.4260122627984723e-46,0.0,0.9721788161573018
55.1010101010101,0.0062591850283959,1.103384212069727e-46,0.0,0.9784732148818385
55.35353535353536,0.0055393571084286,8.564553843536868e-47,0.0,0.983326068031005
55.60606060606061,0.0049087424415632,6.665593380293711e-47,0.0,0.9870737052933447
55.85858585858586,0.0043551303961946,5.200322580704101e-47,0.0,0.9899703343264233
56.11111111111112,0.003868812909586,4.0675248796268283e-47,0.0,0.9922090099131284
56.36363636363637,0.0034404772617735,3.188423237576675e-47,0.0,0.9939427602442958
56.61616161616162,0.0030632369886281,2.505419570534311e-47,0.0,0.9952851336985604
56.86868686868687,0.0027232560228356,1.9628794371500885e-47,0.0,0.9963453639123687
57.121212121212125,0.0024205186882109,1.5372607688572128e-47,0.0,0.9971717498614647
57.37373737373737,0.0021561850857958,1.2092974982165305e-47,0.0,0.997804368967185
57.62626262626263,0.0019208429433435,9.514621051165136e-48,0.0,0.9982974966776309
57.87878787878788,0.0017127745854672,7.500169114649048e-48,0.0,0.9986792771704918
58.131313131313135,0.0015292583731626,5.928041467841835e-48,0.0,0.9989743028476874
58.38383838383838,0.0013662754854925,4.691597949950611e-48,0.0,0.999203737832961
58.63636363636364,0.0012216962331368,3.7194710371851334e-48,0.0,0.999381948737144
58.888888888888886,0.001093030204805,2.9521955426435036e-48,0.0,0.9995207307488131
59.14141414141415,0.0009781426078792,2.3443729609627594e-48,0.0,0.999629050448958
59.39393939393939,0.0008755279679465,1.8625987087919052e-48,0.0,0.9997135335372103
59.64646464646465,0.0007841565122458,1.4816883765698868e-48,0.0,0.9997791984999986
59.898989898989896,0.0007020134192013,1.1776856992133427e-48,0.0,0.9998305858119366
60.15151515151516,0.0006287533262788,9.369174685572075e-49,0.0,0.9998704702135484
60.4040404040404,0.0005625151304087,7.437486233578326e-49,0.0,0.9999017119395656
60.65656565656566,0.0005031274002828,5.901269238343561e-49,0.0,0.999925951388075
60.90909090909091,0.0004497143586112,4.676374990574462e-49,0.0,0.9999447589043825
61.161616161616166,0.0004007653476025,3.6836381151589866e-49,0.0,0.9999594961511953
61.41414141414141,0.0003565085699071,2.891423814570177e-49,0.0,0.9999708671798876
61.66666666666667,0.0003155825311687,2.2474349773789002e-49,0.0,0.9999797270946159
61.91919191919192,0.0002789496038534,1.7418721467257426e-49,0.0,0.9999864581097603
62.17171717171718,0.0002474485789516,1.3597287319433896e-49,0.0,0.999991539562223
62.42424242424242,0.0002323718525108,1.189544964810913e-49,0.0,0.9999952156573012
62.67676767676768,0.0043118807926787,4.0634281576710854e-47,0.0,1.0
62.92929292929293,0.0090204082962375,1.764291915021117e-46,0.0,1.0
63.18181818181819,0.0126862622198896,3.4622462761858544e-46,0.0,1.0
63.43434343434343,0.0159921534684926,5.458715939926631e-46,0.0,1.0
63.68686868686869,0.0190892149110735,7.717064083820932e-46,0.0,1.0
63.93939393939394,0.0220392726248841,1.020664765473338e-45,0.0,1.0
64.1919191919192,0.0248741943911783,1.2900675514895813e-45,0.0,1.0
64.44444444444444,0.0276123420259319,1.5774650452859014e-45,0.0,1.0
64.6969696969697,0.0302644752513604,1.8804914418378118e-45,0.0,1.0
64.94949494949495,0.0328375971195289,2.1969110389443953e-45,0.0,1.0
65.20202020202021,0.0353354847310854,2.5244644626764283e-45,0.0,1.0
65.45454545454545,0.0377613510449263,2.861095069165295e-45,0.0,1.0
65.70707070707071,0.0401179354764039,3.2049188833343174e-45,0.0,1.0
65.95959595959596,0.0424064429285899,3.5540104627796153e-45,0.0,1.0
66.21212121212122,0.0446286877027736,3.906706111780159e-45,0.0,1.0
66.46464646464646,0.0467848441549183,4.2612073064360394e-45,0.0,1.0
