masses,Portal_Coupling,sigma_SI_n,sigma_halo_cm3,BR
67.22222222222223,0.5817704769874897,6.443439749971895e-43,0.0,1.0
67.47474747474747,0.6032149973700061,6.876171200227957e-43,0.0,1.0
67.72727272727273,0.6239220008846746,7.302353598496933e-43,0.0,1.0
67.97979797979798,0.6438846993306876,7.720226721799607e-43,0.0,1.0
68.23232323232324,0.6630961520796343,8.12812000558851e-43,0.0,1.0
68.48484848484848,0.6815547695667636,8.524588770859094e-43,0.0,1.0
68.73737373737374,0.6992555980158455,8.908203595634022e-43,0.0,1.0
68.98989898989899,0.7161930595553655,9.277611257449831e-43,0.0,1.0
69.24242424242425,0.7323557426156093,9.631394881075138e-43,0.0,1.0
69.4949494949495,0.7477306120978213,9.968174342532333e-43,0.0,1.0
69.74747474747474,0.7622972332458956,1.0286448397583148e-42,0.0,1.0
70.0,0.7760284315609838,1.0584603100149077e-42,0.0,1.0
