masses,Portal_Coupling,sigma_SI_n,sigma_halo_cm3,BR
45.0,0.6140220906021908,1.580121876836579e-42,0.0,0.003214165396240069
45.25252525252525,0.6059691075927915,1.5221662543095162e-42,0.0,0.0033198493357479964
45.505050505050505,0.5978435487006973,1.465550208886283e-42,0.0,0.0034314053551266835
45.75757575757576,0.5896334136624422,1.4101975131832412e-42,0.0,0.003549412533651311
46.01010101010101,0.5813552881809111,1.356171431774313e-42,0.0,0.0036741593267067677
46.26262626262626,0.5729943779255725,1.30338510104188e-42,0.0,0.0038063554747607433
46.51515151515152,0.5645635866851089,1.2518817596816978e-42,0.0,0.003946415277558511
46.76767676767677,0.5560529222703974,1.2016001944081439e-42,0.0,0.004095110429430848
47.02020202020202,0.5474667543581619,1.1525445579172725e-42,0.0,0.004253085193666322
47.27272727272727,0.538800991824973,1.1046827263423698e-42,0.0,0.0044211811074918415
47.525252525252526,0.5300596511861557,1.05801708436739e-42,0.0,0.004600196691795822
47.77777777777778,0.5212332567327017,1.0124962007464149e-42,0.0,0.004791255052535335
48.03030303030303,0.5123157006328373,9.680857235641619e-43,0.0,0.004995560257428355
48.28282828282829,0.5033164422175407,9.248113169249485e-43,0.0,0.005214148842294695
48.535353535353536,0.4942195565911205,8.82604280828585e-43,0.0,0.005448709191746212
48.78787878787879,0.4850130617987038,8.414163577134332e-43,0.0,0.005701088235782148
49.04040404040404,0.4756978275567718,8.012475642719793e-43,0.0,0.005973083134962834
49.292929292929294,0.4662585536694146,7.62044773737859e-43,0.0,0.006267152925280747
49.54545454545455,0.4566688373040695,7.237257879658843e-43,0.0,0.006586465617982027
49.7979797979798,0.4469142545315865,6.8625555047183964e-43,0.0,0.006934383398060851
50.05050505050505,0.4369586169658696,6.4953977576692334e-43,0.0,0.007315562524947928
50.30303030303031,0.4267712052876961,6.135137997359711e-43,0.0,0.007735390761327612
50.55555555555556,0.4162978446464827,5.7805946716365575e-43,0.0,0.008201262721939991
50.80808080808081,0.4054787232582824,5.430643560056075e-43,0.0,0.008722514081970955
51.06060606060606,0.3942468265159669,5.08420694725827e-43,0.0,0.009311104996816729
51.31313131313132,0.3825117941531086,4.739893698461471e-43,0.0,0.009983343955491601
51.56565656565657,0.3701618385094596,4.3961717199451555e-43,0.0,0.010761518397561185
51.81818181818182,0.3570553225386906,4.051304590318132e-43,0.0,0.011676997379055044
52.07070707070707,0.3430145463360726,3.70340630084934e-43,0.0,0.012775032998893822
52.323232323232325,0.3278258858605358,3.3506949876780634e-43,0.0,0.014122164166290236
52.57575757575758,0.311197065552938,2.990963018805916e-43,0.0,0.015823139950227723
52.82828282828283,0.2927264371795308,2.6216513775281436e-43,0.0,0.018051776930363236
53.08080808080808,0.271886376775682,2.2405574714834464e-43,0.0,0.021111755399716936
53.333333333333336,0.2478895667298059,1.845214333312882e-43,0.0,0.02559492914630644
